year_month,monthly_count,monthly_avg_mag,monthly_max_mag,date,count_lag_1,avg_mag_lag_1,max_mag_lag_1,count_lag_3,avg_mag_lag_3,max_mag_lag_3,count_lag_6,avg_mag_lag_6,max_mag_lag_6,count_roll_3,avg_mag_roll_3,max_mag_roll_3,count_roll_6,avg_mag_roll_6,max_mag_roll_6,month,month_sin,month_cos,next_month_count,next_month_max_mag
2007-10,4,4.575,5.0,2007-10-01,4.0,3.975,5.1,6.0,4.783333333333333,5.6,4.0,4.45,4.9,3.6666666666666665,4.316666666666667,4.8999999999999995,4.333333333333333,4.384722222222222,4.95,10,-0.8660254037844386,0.5000000000000001,7.0,4.7
2007-11,7,4.114285714285715,4.7,2007-11-01,4.0,4.575,5.0,3.0,4.3999999999999995,4.6,5.0,4.2,4.4,5.0,4.2214285714285715,4.933333333333334,4.666666666666667,4.370436507936508,4.999999999999999,11,-0.5000000000000004,0.8660254037844384,10.0,5.1
2007-12,10,4.46,5.1,2007-12-01,7.0,4.114285714285715,4.7,4.0,3.975,5.1,4.0,4.375,5.0,7.0,4.383095238095239,4.933333333333334,5.666666666666667,4.384603174603175,5.016666666666667,12,-2.4492935982947064e-16,1.0,7.0,5.6
2008-01,7,4.071428571428571,5.6,2008-01-01,10.0,4.46,5.1,4.0,4.575,5.0,6.0,4.783333333333333,5.6,8.0,4.215238095238095,5.133333333333333,5.833333333333333,4.265952380952381,5.016666666666667,1,0.49999999999999994,0.8660254037844387,4.0,4.5
2008-02,4,4.15,4.5,2008-02-01,7.0,4.071428571428571,5.6,7.0,4.114285714285715,4.7,3.0,4.3999999999999995,4.6,7.0,4.227142857142857,5.066666666666666,6.0,4.224285714285714,5.0,2,0.8660254037844386,0.5000000000000001,4.0,4.5
2008-03,4,4.175,4.5,2008-03-01,4.0,4.15,4.5,10.0,4.46,5.1,4.0,3.975,5.1,5.0,4.132142857142857,4.866666666666666,6.0,4.257619047619047,4.8999999999999995,3,1.0,6.123233995736766e-17,2.0,5.0
2008-04,2,4.4,5.0,2008-04-01,4.0,4.175,4.5,7.0,4.071428571428571,5.6,4.0,4.575,5.0,3.3333333333333335,4.241666666666667,4.666666666666667,5.666666666666667,4.228452380952381,4.8999999999999995,4,0.8660254037844387,-0.4999999999999998,4.0,4.5
2008-05,4,3.7,4.5,2008-05-01,2.0,4.4,5.0,4.0,4.15,4.5,7.0,4.114285714285715,4.7,3.3333333333333335,4.091666666666667,4.666666666666667,5.166666666666667,4.159404761904763,4.866666666666666,5,0.49999999999999994,-0.8660254037844387,7.0,4.6
2008-06,7,4.1,4.6,2008-06-01,4.0,3.7,4.5,4.0,4.175,4.5,10.0,4.46,5.1,4.333333333333333,4.066666666666667,4.7,4.666666666666667,4.099404761904762,4.783333333333333,6,1.2246467991473532e-16,-1.0,6.0,4.5
2008-07,6,3.783333333333333,4.5,2008-07-01,7.0,4.1,4.6,2.0,4.4,5.0,7.0,4.071428571428571,5.6,5.666666666666667,3.8611111111111107,4.533333333333334,4.5,4.051388888888888,4.6000000000000005,7,-0.4999999999999997,-0.8660254037844388,6.0,4.8
2008-08,6,4.3500000000000005,4.8,2008-08-01,6.0,3.783333333333333,4.5,4.0,3.7,4.5,4.0,4.15,4.5,6.333333333333333,4.077777777777778,4.633333333333334,4.833333333333333,4.084722222222222,4.6499999999999995,8,-0.8660254037844384,-0.5000000000000004,5.0,4.7
2008-09,5,4.14,4.7,2008-09-01,6.0,4.3500000000000005,4.8,7.0,4.1,4.6,4.0,4.175,4.5,5.666666666666667,4.091111111111111,4.666666666666667,5.0,4.078888888888889,4.683333333333334,9,-1.0,-1.8369701987210297e-16,107.0,6.7
2008-10,107,4.3158878504672895,6.7,2008-10-01,5.0,4.14,4.7,6.0,3.783333333333333,4.5,2.0,4.4,5.0,39.333333333333336,4.268629283489097,5.400000000000001,22.5,4.064870197300103,4.966666666666667,10,-0.8660254037844386,0.5000000000000001,11.0,4.9
2008-11,11,4.318181818181818,4.9,2008-11-01,107.0,4.3158878504672895,6.7,6.0,4.3500000000000005,4.8,4.0,3.7,4.5,41.0,4.258023222883035,5.433333333333334,23.666666666666668,4.167900500330407,5.033333333333334,11,-0.5000000000000004,0.8660254037844384,6.0,4.9
2008-12,6,3.966666666666667,4.9,2008-12-01,11.0,4.318181818181818,4.9,5.0,4.14,4.7,7.0,4.1,4.6,41.333333333333336,4.200245445105258,5.5,23.5,4.145678278108185,5.083333333333333,12,-2.4492935982947064e-16,1.0,6.0,5.1
2009-01,6,4.55,5.1,2009-01-01,6.0,3.966666666666667,4.9,107.0,4.3158878504672895,6.7,6.0,3.783333333333333,4.5,7.666666666666667,4.278282828282829,4.966666666666667,23.5,4.273456055885963,5.183333333333334,1,0.49999999999999994,0.8660254037844387,5.0,5.3
2009-02,5,4.8,5.3,2009-02-01,6.0,4.55,5.1,11.0,4.318181818181818,4.9,6.0,4.3500000000000005,4.8,5.666666666666667,4.438888888888889,5.1000000000000005,23.333333333333332,4.348456055885962,5.266666666666667,2,0.8660254037844386,0.5000000000000001,2.0,4.7
2009-03,2,4.4,4.7,2009-03-01,5.0,4.8,5.3,6.0,3.966666666666667,4.9,5.0,4.14,4.7,4.333333333333333,4.583333333333333,5.033333333333333,22.833333333333332,4.391789389219295,5.266666666666667,3,1.0,6.123233995736766e-17,7.0,5.4
2009-04,7,4.928571428571429,5.4,2009-04-01,2.0,4.4,4.7,6.0,4.55,5.1,107.0,4.3158878504672895,6.7,4.666666666666667,4.70952380952381,5.133333333333334,6.166666666666667,4.493903318903318,5.05,4,0.8660254037844387,-0.4999999999999998,1.0,4.8
2009-05,1,4.8,4.8,2009-05-01,7.0,4.928571428571429,5.4,5.0,4.8,5.3,11.0,4.318181818181818,4.9,3.3333333333333335,4.70952380952381,4.966666666666668,4.5,4.574206349206349,5.033333333333333,5,0.49999999999999994,-0.8660254037844387,1.0,5.4
2009-06,1,5.4,5.4,2009-06-01,1.0,4.8,4.8,2.0,4.4,4.7,6.0,3.966666666666667,4.9,3.0,5.042857142857144,5.2,3.6666666666666665,4.813095238095237,5.116666666666666,6,1.2246467991473532e-16,-1.0,5.0,5.2
2009-07,5,4.64,5.2,2009-07-01,1.0,5.4,5.4,7.0,4.928571428571429,5.4,6.0,4.55,5.1,2.3333333333333335,4.946666666666666,5.133333333333334,3.5,4.828095238095238,5.133333333333334,7,-0.4999999999999997,-0.8660254037844388,2.0,4.6
2009-08,2,4.55,4.6,2009-08-01,5.0,4.64,5.2,1.0,4.8,4.8,5.0,4.8,5.3,2.6666666666666665,4.863333333333333,5.066666666666667,3.0,4.786428571428572,5.016666666666667,8,-0.8660254037844384,-0.5000000000000004,3.0,5.0
2009-09,3,4.6000000000000005,5.0,2009-09-01,2.0,4.55,4.6,1.0,5.4,5.4,2.0,4.4,4.7,3.3333333333333335,4.596666666666667,4.933333333333334,3.1666666666666665,4.819761904761905,5.066666666666666,9,-1.0,-1.8369701987210297e-16,4.0,5.0
2009-10,4,4.525,5.0,2009-10-01,3.0,4.6000000000000005,5.0,5.0,4.64,5.2,7.0,4.928571428571429,5.4,3.0,4.558333333333334,4.866666666666666,2.6666666666666665,4.7525,5.0,10,-0.8660254037844386,0.5000000000000001,3.0,4.5
2009-11,3,4.3,4.5,2009-11-01,4.0,4.525,5.0,2.0,4.55,4.6,1.0,4.8,4.8,3.3333333333333335,4.4750000000000005,4.833333333333333,3.0,4.6691666666666665,4.95,11,-0.5000000000000004,0.8660254037844384,2.0,4.4
2009-12,2,4.4,4.4,2009-12-01,3.0,4.3,4.5,3.0,4.6000000000000005,5.0,1.0,5.4,5.4,3.0,4.408333333333334,4.633333333333334,3.1666666666666665,4.5025,4.783333333333334,12,-2.4492935982947064e-16,1.0,3.0,5.0
2010-01,3,4.866666666666666,5.0,2010-01-01,2.0,4.4,4.4,4.0,4.525,5.0,5.0,4.64,5.2,2.6666666666666665,4.522222222222222,4.633333333333334,2.8333333333333335,4.540277777777778,4.75,1,0.49999999999999994,0.8660254037844387,3.0,4.6
2010-02,3,4.466666666666667,4.6,2010-02-01,3.0,4.866666666666666,5.0,3.0,4.3,4.5,2.0,4.55,4.6,2.6666666666666665,4.5777777777777775,4.666666666666667,3.0,4.526388888888889,4.75,2,0.8660254037844386,0.5000000000000001,1.0,5.1
2010-03,1,5.1,5.1,2010-03-01,3.0,4.466666666666667,4.6,2.0,4.4,4.4,3.0,4.6000000000000005,5.0,2.3333333333333335,4.811111111111111,4.8999999999999995,2.6666666666666665,4.609722222222222,4.766666666666667,3,1.0,6.123233995736766e-17,8.0,4.8
2010-04,8,4.575,4.8,2010-04-01,1.0,5.1,5.1,3.0,4.866666666666666,5.0,4.0,4.525,5.0,4.0,4.713888888888889,4.833333333333333,3.3333333333333335,4.618055555555555,4.733333333333333,4,0.8660254037844387,-0.4999999999999998,4.0,4.9
2010-05,4,4.475,4.9,2010-05-01,8.0,4.575,4.8,3.0,4.466666666666667,4.6,3.0,4.3,4.5,4.333333333333333,4.716666666666666,4.933333333333334,3.5,4.647222222222222,4.8,5,0.49999999999999994,-0.8660254037844387,6.0,5.2
2010-06,6,4.5,5.2,2010-06-01,4.0,4.475,4.9,1.0,5.1,5.1,2.0,4.4,4.4,6.0,4.516666666666667,4.966666666666667,4.166666666666667,4.663888888888889,4.933333333333333,6,1.2246467991473532e-16,-1.0,2.0,4.5
2010-08,2,4.35,4.5,2010-08-01,6.0,4.5,5.2,8.0,4.575,4.8,3.0,4.866666666666666,5.0,4.0,4.441666666666666,4.866666666666667,4.0,4.5777777777777775,4.8500000000000005,8,-0.8660254037844384,-0.5000000000000004,5.0,5.4
2010-09,5,4.58,5.4,2010-09-01,2.0,4.35,4.5,4.0,4.475,4.9,3.0,4.466666666666667,4.6,4.333333333333333,4.476666666666667,5.033333333333333,4.333333333333333,4.596666666666667,4.983333333333333,9,-1.0,-1.8369701987210297e-16,5.0,4.7
2010-10,5,4.34,4.7,2010-10-01,5.0,4.58,5.4,6.0,4.5,5.2,1.0,5.1,5.1,4.0,4.423333333333333,4.866666666666667,5.0,4.47,4.916666666666667,10,-0.8660254037844386,0.5000000000000001,3.0,4.4
2010-11,3,4.233333333333333,4.4,2010-11-01,5.0,4.34,4.7,2.0,4.35,4.5,8.0,4.575,4.8,4.333333333333333,4.384444444444445,4.833333333333333,4.166666666666667,4.413055555555555,4.8500000000000005,11,-0.5000000000000004,0.8660254037844384,3.0,4.9
2011-01,3,4.466666666666667,4.9,2011-01-01,3.0,4.233333333333333,4.4,5.0,4.58,5.4,4.0,4.475,4.9,3.6666666666666665,4.346666666666667,4.666666666666667,4.0,4.411666666666666,4.8500000000000005,1,0.49999999999999994,0.8660254037844387,2.0,4.9
2011-02,2,4.550000000000001,4.9,2011-02-01,3.0,4.466666666666667,4.9,5.0,4.34,4.7,6.0,4.5,5.2,2.6666666666666665,4.416666666666667,4.733333333333334,3.3333333333333335,4.42,4.8,2,0.8660254037844386,0.5000000000000001,4.0,4.9
2011-03,4,4.625,4.9,2011-03-01,2.0,4.550000000000001,4.9,3.0,4.233333333333333,4.4,2.0,4.35,4.5,3.0,4.5472222222222225,4.9,3.6666666666666665,4.465833333333333,4.866666666666667,3,1.0,6.123233995736766e-17,2.0,4.9
2011-04,2,4.65,4.9,2011-04-01,4.0,4.625,4.9,3.0,4.466666666666667,4.9,5.0,4.58,5.4,2.6666666666666665,4.608333333333333,4.9,3.1666666666666665,4.4775,4.783333333333334,4,0.8660254037844387,-0.4999999999999998,12.0,5.1
2011-05,12,4.583333333333333,5.1,2011-05-01,2.0,4.65,4.9,2.0,4.550000000000001,4.9,5.0,4.34,4.7,6.0,4.6194444444444445,4.966666666666666,4.333333333333333,4.518055555555556,4.8500000000000005,5,0.49999999999999994,-0.8660254037844387,2.0,4.5
2011-06,2,4.3,4.5,2011-06-01,12.0,4.583333333333333,5.1,4.0,4.625,4.9,3.0,4.233333333333333,4.4,5.333333333333333,4.511111111111111,4.833333333333333,4.166666666666667,4.529166666666666,4.866666666666667,6,1.2246467991473532e-16,-1.0,3.0,4.5
2011-07,3,4.433333333333334,4.5,2011-07-01,2.0,4.3,4.5,2.0,4.65,4.9,3.0,4.466666666666667,4.9,5.666666666666667,4.438888888888889,4.699999999999999,4.166666666666667,4.523611111111111,4.8,7,-0.4999999999999997,-0.8660254037844388,2.0,5.6
2011-08,2,5.3,5.6,2011-08-01,3.0,4.433333333333334,4.5,12.0,4.583333333333333,5.1,2.0,4.550000000000001,4.9,2.3333333333333335,4.677777777777778,4.866666666666667,4.166666666666667,4.648611111111111,4.916666666666667,8,-0.8660254037844384,-0.5000000000000004,3.0,4.4
2011-09,3,4.4,4.4,2011-09-01,2.0,5.3,5.6,2.0,4.3,4.5,4.0,4.625,4.9,2.6666666666666665,4.711111111111111,4.833333333333333,4.0,4.611111111111112,4.833333333333333,9,-1.0,-1.8369701987210297e-16,5.0,4.8
2011-10,5,4.459999999999999,4.8,2011-10-01,3.0,4.4,4.4,3.0,4.433333333333334,4.5,2.0,4.65,4.9,3.3333333333333335,4.72,4.933333333333334,4.5,4.5794444444444435,4.816666666666666,10,-0.8660254037844386,0.5000000000000001,1.0,5.6
2011-11,1,5.6,5.6,2011-11-01,5.0,4.459999999999999,4.8,2.0,5.3,5.6,12.0,4.583333333333333,5.1,3.0,4.819999999999999,4.933333333333333,2.6666666666666665,4.748888888888889,4.8999999999999995,11,-0.5000000000000004,0.8660254037844384,1.0,4.4
2011-12,1,4.4,4.4,2011-12-01,1.0,5.6,5.6,3.0,4.4,4.4,2.0,4.3,4.5,2.3333333333333335,4.82,4.933333333333333,2.5,4.765555555555555,4.883333333333333,12,-2.4492935982947064e-16,1.0,3.0,4.5
2012-01,3,4.3999999999999995,4.5,2012-01-01,1.0,4.4,4.4,5.0,4.459999999999999,4.8,3.0,4.433333333333334,4.5,1.6666666666666667,4.8,4.833333333333333,2.5,4.759999999999999,4.883333333333333,1,0.49999999999999994,0.8660254037844387,3.0,5.2
2012-02,3,4.833333333333333,5.2,2012-02-01,3.0,4.3999999999999995,4.5,1.0,5.6,5.6,2.0,5.3,5.6,2.3333333333333335,4.544444444444444,4.7,2.6666666666666665,4.682222222222222,4.816666666666667,2,0.8660254037844386,0.5000000000000001,6.0,5.0
2012-03,6,4.483333333333333,5.0,2012-03-01,3.0,4.833333333333333,5.2,1.0,4.4,4.4,3.0,4.4,4.4,4.0,4.572222222222222,4.8999999999999995,3.1666666666666665,4.696111111111111,4.916666666666667,3,1.0,6.123233995736766e-17,4.0,4.6
2012-04,4,4.425,4.6,2012-04-01,6.0,4.483333333333333,5.0,3.0,4.3999999999999995,4.5,5.0,4.459999999999999,4.8,4.333333333333333,4.580555555555556,4.933333333333334,3.0,4.690277777777777,4.883333333333334,4,0.8660254037844387,-0.4999999999999998,1.0,5.4
2012-05,1,5.4,5.4,2012-05-01,4.0,4.425,4.6,3.0,4.833333333333333,5.2,1.0,5.6,5.6,3.6666666666666665,4.769444444444445,5.0,3.0,4.656944444444444,4.8500000000000005,5,0.49999999999999994,-0.8660254037844387,4.0,5.3
2012-06,4,4.575,5.3,2012-06-01,1.0,5.4,5.4,6.0,4.483333333333333,5.0,1.0,4.4,4.4,3.0,4.8,5.1000000000000005,3.5,4.686111111111111,5.0,6,1.2246467991473532e-16,-1.0,2.0,4.5
2012-07,2,4.45,4.5,2012-07-01,4.0,4.575,5.3,4.0,4.425,4.6,3.0,4.3999999999999995,4.5,2.3333333333333335,4.808333333333334,5.066666666666666,3.3333333333333335,4.694444444444445,5.0,7,-0.4999999999999997,-0.8660254037844388,3.0,5.1
2012-08,3,4.833333333333333,5.1,2012-08-01,2.0,4.45,4.5,1.0,5.4,5.4,3.0,4.833333333333333,5.2,3.0,4.6194444444444445,4.966666666666667,3.3333333333333335,4.694444444444444,4.983333333333333,8,-0.8660254037844384,-0.5000000000000004,6.0,5.0
2012-09,6,4.566666666666666,5.0,2012-09-01,3.0,4.833333333333333,5.1,4.0,4.575,5.3,6.0,4.483333333333333,5.0,3.6666666666666665,4.616666666666666,4.866666666666666,3.3333333333333335,4.708333333333333,4.983333333333333,9,-1.0,-1.8369701987210297e-16,3.0,4.3
2012-10,3,4.1000000000000005,4.3,2012-10-01,6.0,4.566666666666666,5.0,2.0,4.45,4.5,4.0,4.425,4.6,4.0,4.5,4.8,3.1666666666666665,4.654166666666667,4.933333333333334,10,-0.8660254037844386,0.5000000000000001,4.0,4.7
2012-11,4,4.275,4.7,2012-11-01,3.0,4.1000000000000005,4.3,3.0,4.833333333333333,5.1,1.0,5.4,5.4,4.333333333333333,4.313888888888889,4.666666666666667,3.6666666666666665,4.466666666666667,4.816666666666666,11,-0.5000000000000004,0.8660254037844384,5.0,4.9
2012-12,5,4.38,4.9,2012-12-01,4.0,4.275,4.7,6.0,4.566666666666666,5.0,4.0,4.575,5.3,4.0,4.251666666666667,4.633333333333334,3.8333333333333335,4.434166666666667,4.75,12,-2.4492935982947064e-16,1.0,11.0,6.1
2013-01,11,4.5636363636363635,6.1,2013-01-01,5.0,4.38,4.9,3.0,4.1000000000000005,4.3,2.0,4.45,4.5,6.666666666666667,4.406212121212121,5.233333333333333,5.333333333333333,4.453106060606061,5.016666666666667,1,0.49999999999999994,0.8660254037844387,6.0,4.9
2013-02,6,4.45,4.9,2013-02-01,11.0,4.5636363636363635,6.1,4.0,4.275,4.7,3.0,4.833333333333333,5.1,7.333333333333333,4.464545454545454,5.3,5.833333333333333,4.3892171717171715,4.983333333333333,2,0.8660254037844386,0.5000000000000001,2.0,5.4
2013-03,2,4.75,5.4,2013-03-01,6.0,4.45,4.9,5.0,4.38,4.9,6.0,4.566666666666666,5.0,6.333333333333333,4.587878787878788,5.466666666666666,5.166666666666667,4.419772727272728,5.05,3,1.0,6.123233995736766e-17,4.0,4.4
2013-04,4,4.225,4.4,2013-04-01,2.0,4.75,5.4,11.0,4.5636363636363635,6.1,3.0,4.1000000000000005,4.3,4.0,4.475,4.9,5.333333333333333,4.4406060606060604,5.066666666666666,4,0.8660254037844387,-0.4999999999999998,2.0,4.5
2013-05,2,4.4,4.5,2013-05-01,4.0,4.225,4.4,6.0,4.45,4.9,4.0,4.275,4.7,2.6666666666666665,4.458333333333333,4.766666666666667,5.0,4.4614393939393935,5.033333333333334,5,0.49999999999999994,-0.8660254037844387,2.0,4.5
2013-06,2,4.35,4.5,2013-06-01,2.0,4.4,4.5,2.0,4.75,5.4,5.0,4.38,4.9,2.6666666666666665,4.325,4.466666666666667,4.5,4.456439393939394,4.966666666666668,6,1.2246467991473532e-16,-1.0,1.0,4.3
2013-07,1,4.3,4.3,2013-07-01,2.0,4.35,4.5,4.0,4.225,4.4,11.0,4.5636363636363635,6.1,1.6666666666666667,4.3500000000000005,4.433333333333334,2.8333333333333335,4.4125000000000005,4.666666666666667,7,-0.4999999999999997,-0.8660254037844388,5.0,4.8
2013-08,5,4.4799999999999995,4.8,2013-08-01,1.0,4.3,4.3,2.0,4.4,4.5,6.0,4.45,4.9,2.6666666666666665,4.376666666666666,4.533333333333333,2.6666666666666665,4.4174999999999995,4.65,8,-0.8660254037844384,-0.5000000000000004,3.0,4.5
2013-09,3,4.366666666666667,4.5,2013-09-01,5.0,4.4799999999999995,4.8,2.0,4.35,4.5,2.0,4.75,5.4,3.0,4.3822222222222225,4.533333333333333,2.8333333333333335,4.35361111111111,4.5,9,-1.0,-1.8369701987210297e-16,2.0,4.1
2013-10,2,4.05,4.1,2013-10-01,3.0,4.366666666666667,4.5,1.0,4.3,4.3,4.0,4.225,4.4,3.3333333333333335,4.298888888888889,4.466666666666667,2.5,4.3244444444444445,4.45,10,-0.8660254037844386,0.5000000000000001,9.0,4.9
2013-11,9,4.511111111111111,4.9,2013-11-01,2.0,4.05,4.1,5.0,4.4799999999999995,4.8,2.0,4.4,4.5,4.666666666666667,4.309259259259259,4.5,3.6666666666666665,4.342962962962964,4.516666666666667,11,-0.5000000000000004,0.8660254037844384,3.0,5.0
2013-12,3,4.366666666666666,5.0,2013-12-01,9.0,4.511111111111111,4.9,3.0,4.366666666666667,4.5,2.0,4.35,4.5,4.666666666666667,4.309259259259259,4.666666666666667,3.8333333333333335,4.345740740740741,4.6000000000000005,12,-2.4492935982947064e-16,1.0,3.0,4.3
2014-01,3,4.133333333333333,4.3,2014-01-01,3.0,4.366666666666666,5.0,2.0,4.05,4.1,1.0,4.3,4.3,5.0,4.337037037037036,4.733333333333333,4.166666666666667,4.317962962962962,4.6000000000000005,1,0.49999999999999994,0.8660254037844387,4.0,4.5
2014-02,4,4.4,4.5,2014-02-01,3.0,4.133333333333333,4.3,9.0,4.511111111111111,4.9,5.0,4.4799999999999995,4.8,3.3333333333333335,4.3,4.6000000000000005,4.0,4.30462962962963,4.55,2,0.8660254037844386,0.5000000000000001,5.0,4.7
2014-03,5,4.24,4.7,2014-03-01,4.0,4.4,4.5,3.0,4.366666666666666,5.0,3.0,4.366666666666667,4.5,4.0,4.257777777777778,4.5,4.333333333333333,4.283518518518519,4.583333333333333,3,1.0,6.123233995736766e-17,2.0,4.3
2014-04,2,4.199999999999999,4.3,2014-04-01,5.0,4.24,4.7,3.0,4.133333333333333,4.3,2.0,4.05,4.1,3.6666666666666665,4.28,4.5,4.333333333333333,4.308518518518518,4.616666666666666,4,0.8660254037844387,-0.4999999999999998,4.0,5.4
2014-05,4,4.475,5.4,2014-05-01,2.0,4.199999999999999,4.3,4.0,4.4,4.5,9.0,4.511111111111111,4.9,3.6666666666666665,4.305,4.8,3.5,4.302499999999999,4.7,5,0.49999999999999994,-0.8660254037844387,5.0,4.8
2014-06,5,4.3,4.8,2014-06-01,4.0,4.475,5.4,5.0,4.24,4.7,3.0,4.366666666666666,5.0,3.6666666666666665,4.324999999999999,4.833333333333333,3.8333333333333335,4.291388888888888,4.666666666666667,6,1.2246467991473532e-16,-1.0,3.0,5.0
2014-07,3,4.5,5.0,2014-07-01,5.0,4.3,4.8,2.0,4.199999999999999,4.3,3.0,4.133333333333333,4.3,4.0,4.425,5.066666666666666,3.8333333333333335,4.3525,4.783333333333333,7,-0.4999999999999997,-0.8660254037844388,4.0,5.0
2014-08,4,4.525,5.0,2014-08-01,3.0,4.5,5.0,4.0,4.475,5.4,4.0,4.4,4.5,4.0,4.441666666666666,4.933333333333334,3.8333333333333335,4.373333333333333,4.866666666666666,8,-0.8660254037844384,-0.5000000000000004,2.0,4.8
2014-09,2,4.55,4.8,2014-09-01,4.0,4.525,5.0,5.0,4.3,4.8,5.0,4.24,4.7,3.0,4.5249999999999995,4.933333333333334,3.3333333333333335,4.425,4.883333333333334,9,-1.0,-1.8369701987210297e-16,2.0,4.4
2014-10,2,4.4,4.4,2014-10-01,2.0,4.55,4.8,3.0,4.5,5.0,2.0,4.199999999999999,4.3,2.6666666666666665,4.491666666666666,4.733333333333333,3.3333333333333335,4.458333333333333,4.8999999999999995,10,-0.8660254037844386,0.5000000000000001,4.0,5.2
2014-11,4,4.575,5.2,2014-11-01,2.0,4.4,4.4,4.0,4.525,5.0,4.0,4.475,5.4,2.6666666666666665,4.508333333333333,4.8,3.3333333333333335,4.4750000000000005,4.866666666666667,11,-0.5000000000000004,0.8660254037844384,3.0,4.5
2014-12,3,4.3,4.5,2014-12-01,4.0,4.575,5.2,2.0,4.55,4.8,5.0,4.3,4.8,3.0,4.425,4.7,3.0,4.4750000000000005,4.816666666666666,12,-2.4492935982947064e-16,1.0,5.0,5.1
2015-01,5,4.58,5.1,2015-01-01,3.0,4.3,4.5,2.0,4.4,4.4,3.0,4.5,5.0,4.0,4.485,4.933333333333333,3.3333333333333335,4.488333333333333,4.833333333333333,1,0.49999999999999994,0.8660254037844387,2.0,4.7
2015-02,2,4.5,4.7,2015-02-01,5.0,4.58,5.1,4.0,4.575,5.2,4.0,4.525,5.0,3.3333333333333335,4.46,4.766666666666667,3.0,4.484166666666667,4.783333333333333,2,0.8660254037844386,0.5000000000000001,1.0,4.8
2015-03,1,4.8,4.8,2015-03-01,2.0,4.5,4.7,3.0,4.3,4.5,2.0,4.55,4.8,2.6666666666666665,4.626666666666666,4.866666666666666,2.8333333333333335,4.525833333333334,4.783333333333333,3,1.0,6.123233995736766e-17,1.0,4.2
2015-04,1,4.2,4.2,2015-04-01,1.0,4.8,4.8,5.0,4.58,5.1,2.0,4.4,4.4,1.3333333333333333,4.5,4.566666666666666,2.6666666666666665,4.492500000000001,4.75,4,0.8660254037844387,-0.4999999999999998,1.0,4.3
2015-05,1,4.3,4.3,2015-05-01,1.0,4.2,4.2,2.0,4.5,4.7,4.0,4.575,5.2,1.0,4.433333333333334,4.433333333333334,2.1666666666666665,4.446666666666666,4.6,5,0.49999999999999994,-0.8660254037844387,5.0,4.5
2015-06,5,4.24,4.5,2015-06-01,1.0,4.3,4.3,1.0,4.8,4.8,3.0,4.3,4.5,2.3333333333333335,4.246666666666666,4.333333333333333,2.5,4.4366666666666665,4.6000000000000005,6,1.2246467991473532e-16,-1.0,3.0,4.6
2015-07,3,4.333333333333333,4.6,2015-07-01,5.0,4.24,4.5,1.0,4.2,4.2,5.0,4.58,5.1,3.0,4.291111111111111,4.466666666666667,2.1666666666666665,4.395555555555556,4.516666666666667,7,-0.4999999999999997,-0.8660254037844388,3.0,4.5
2015-08,3,4.266666666666667,4.5,2015-08-01,3.0,4.333333333333333,4.6,1.0,4.3,4.3,2.0,4.5,4.7,3.6666666666666665,4.28,4.533333333333333,2.3333333333333335,4.3566666666666665,4.483333333333333,8,-0.8660254037844384,-0.5000000000000004,6.0,4.5
2015-09,6,4.333333333333333,4.5,2015-09-01,3.0,4.266666666666667,4.5,5.0,4.24,4.5,1.0,4.8,4.8,4.0,4.311111111111111,4.533333333333333,3.1666666666666665,4.278888888888889,4.433333333333334,9,-1.0,-1.8369701987210297e-16,2.0,4.5
2015-10,2,4.45,4.5,2015-10-01,6.0,4.333333333333333,4.5,3.0,4.333333333333333,4.6,1.0,4.2,4.2,3.6666666666666665,4.3500000000000005,4.5,3.3333333333333335,4.320555555555555,4.483333333333333,10,-0.8660254037844386,0.5000000000000001,12.0,5.6
2015-11,12,4.483333333333333,5.6,2015-11-01,2.0,4.45,4.5,3.0,4.266666666666667,4.5,1.0,4.3,4.3,6.666666666666667,4.4222222222222225,4.866666666666666,5.166666666666667,4.351111111111111,4.7,11,-0.5000000000000004,0.8660254037844384,8.0,5.5
2015-12,8,4.575,5.5,2015-12-01,12.0,4.483333333333333,5.6,6.0,4.333333333333333,4.5,5.0,4.24,4.5,7.333333333333333,4.502777777777777,5.2,5.666666666666667,4.406944444444444,4.866666666666666,12,-2.4492935982947064e-16,1.0,3.0,4.5
2016-01,3,4.366666666666666,4.5,2016-01-01,8.0,4.575,5.5,2.0,4.45,4.5,3.0,4.333333333333333,4.6,7.666666666666667,4.4750000000000005,5.2,5.666666666666667,4.4125000000000005,4.8500000000000005,1,0.49999999999999994,0.8660254037844387,7.0,4.8
2016-02,7,4.5,4.8,2016-02-01,3.0,4.366666666666666,4.5,12.0,4.483333333333333,5.6,3.0,4.266666666666667,4.5,6.0,4.480555555555555,4.933333333333334,6.333333333333333,4.451388888888888,4.9,2,0.8660254037844386,0.5000000000000001,1.0,4.1
2016-03,1,4.1,4.1,2016-03-01,7.0,4.5,4.8,8.0,4.575,5.5,6.0,4.333333333333333,4.5,3.6666666666666665,4.322222222222222,4.466666666666666,5.5,4.4125000000000005,4.833333333333333,3,1.0,6.123233995736766e-17,3.0,4.7
2016-04,3,4.566666666666666,4.7,2016-04-01,1.0,4.1,4.1,3.0,4.366666666666666,4.5,2.0,4.45,4.5,3.6666666666666665,4.388888888888888,4.533333333333333,5.666666666666667,4.4319444444444445,4.866666666666667,4,0.8660254037844387,-0.4999999999999998,5.0,4.6
